Word,Freq. Difference,Rel. Frequency - Passwords,Rel. Frequency - BNC,Freq. Sum,Abs. Freq. - Passwords,Abs. Freq. - BNC
fellowship,-6.28E-06,1.51E-06,7.79E-06,9.30E-06,61,780
alter,-6.28E-06,1.28E-05,1.91E-05,3.19E-05,518,1912
73,-6.28E-06,0,6.28E-06,6.28E-06,0,629
cornwall,-6.29E-06,6.46E-06,1.27E-05,1.92E-05,261,1276
combines,-6.29E-06,2.47E-08,6.31E-06,6.34E-06,1,632
advocates,-6.29E-06,7.42E-08,6.36E-06,6.44E-06,3,637
eleventh,-6.29E-06,2.23E-07,6.51E-06,6.74E-06,9,652
newsletter,-6.29E-06,2.72E-07,6.56E-06,6.84E-06,11,657
interruption,-6.29E-06,0,6.29E-06,6.29E-06,0,630
contamination,-6.29E-06,9.90E-08,6.39E-06,6.49E-06,4,640
icing,-6.30E-06,2.05E-06,8.35E-06,1.04E-05,83,836
discontent,-6.30E-06,2.47E-08,6.32E-06,6.35E-06,1,633
naval,-6.30E-06,8.68E-06,1.50E-05,2.37E-05,351,1500
victories,-6.30E-06,1.24E-07,6.42E-06,6.55E-06,5,643
admire,-6.30E-06,1.56E-06,7.86E-06,9.42E-06,63,787
ni,-6.30E-06,0,6.30E-06,6.30E-06,0,631
summed,-6.31E-06,2.47E-08,6.33E-06,6.36E-06,1,634
cardboard,-6.31E-06,1.11E-06,7.42E-06,8.54E-06,45,743
ranged,-6.31E-06,2.23E-07,6.53E-06,6.76E-06,9,654
photographers,-6.31E-06,0,6.31E-06,6.31E-06,0,632
nylon,-6.31E-06,6.19E-07,6.93E-06,7.55E-06,25,694
overwhelmed,-6.31E-06,9.90E-08,6.41E-06,6.51E-06,4,642
sends,-6.31E-06,1.48E-07,6.46E-06,6.61E-06,6,647
brackets,-6.32E-06,1.98E-07,6.51E-06,6.71E-06,8,652
sprang,-6.32E-06,2.47E-07,6.56E-06,6.81E-06,10,657
famine,-6.32E-06,3.46E-07,6.66E-06,7.01E-06,14,667
clusters,-6.32E-06,2.23E-07,6.54E-06,6.77E-06,9,655
mistress,-6.32E-06,5.25E-06,1.16E-05,1.68E-05,212,1158
pastoral,-6.32E-06,1.04E-06,7.36E-06,8.40E-06,42,737
banbury,-6.32E-06,0,6.32E-06,6.32E-06,0,633
fourteenth,-6.33E-06,2.47E-08,6.35E-06,6.38E-06,1,636
shillings,-6.33E-06,7.42E-08,6.40E-06,6.48E-06,3,641
straightened,-6.33E-06,0,6.33E-06,6.33E-06,0,634
incompatible,-6.34E-06,2.47E-08,6.36E-06,6.39E-06,1,637
wears,-6.34E-06,8.41E-07,7.18E-06,8.02E-06,34,719
l.j.,-6.34E-06,0,6.34E-06,6.34E-06,0,635
urine,-6.34E-06,1.71E-06,8.05E-06,9.76E-06,69,806
meat,-6.34E-06,2.96E-05,3.60E-05,6.56E-05,1197,3600
74,-6.35E-06,0,6.35E-06,6.35E-06,0,636
outward,-6.35E-06,9.90E-08,6.45E-06,6.55E-06,4,646
meaningless,-6.36E-06,2.23E-07,6.58E-06,6.81E-06,9,659
regimes,-6.36E-06,0,6.36E-06,6.36E-06,0,637
bicycle,-6.36E-06,2.23E-06,8.59E-06,1.08E-05,90,860
inconsistent,-6.36E-06,9.90E-08,6.46E-06,6.56E-06,4,647
bypass,-6.37E-06,9.65E-07,7.33E-06,8.30E-06,39,734
unpopular,-6.37E-06,7.42E-08,6.44E-06,6.52E-06,3,645
innings,-6.37E-06,1.24E-07,6.49E-06,6.62E-06,5,650
clung,-6.37E-06,1.73E-07,6.54E-06,6.72E-06,7,655
custom,-6.37E-06,8.36E-06,1.47E-05,2.31E-05,338,1475
hygiene,-6.37E-06,1.41E-06,7.78E-06,9.19E-06,57,779
expresses,-6.37E-06,0,6.37E-06,6.37E-06,0,638
induce,-6.37E-06,4.95E-08,6.42E-06,6.47E-06,2,643
spacious,-6.38E-06,1.98E-07,6.57E-06,6.77E-06,8,658
defines,-6.38E-06,2.47E-08,6.40E-06,6.43E-06,1,641
countless,-6.38E-06,7.42E-08,6.45E-06,6.53E-06,3,646
supplemented,-6.38E-06,0,6.38E-06,6.38E-06,0,639
hated,-6.38E-06,1.18E-05,1.82E-05,3.00E-05,478,1823
indoors,-6.38E-06,9.90E-08,6.48E-06,6.58E-06,4,649
drilling,-6.39E-06,1.98E-07,6.58E-06,6.78E-06,8,659
slaves,-6.39E-06,1.44E-06,7.82E-06,9.26E-06,58,783
entities,-6.39E-06,2.47E-08,6.41E-06,6.44E-06,1,642
emotional,-6.39E-06,2.95E-05,3.59E-05,6.55E-05,1194,3597
ashore,-6.39E-06,7.42E-08,6.46E-06,6.54E-06,3,647
cruel,-6.39E-06,7.47E-06,1.39E-05,2.13E-05,302,1388
mutually,-6.39E-06,0,6.39E-06,6.39E-06,0,640
destined,-6.39E-06,1.66E-06,8.05E-06,9.71E-06,67,806
disbelief,-6.39E-06,9.90E-08,6.49E-06,6.59E-06,4,650
solvent,-6.39E-06,1.48E-07,6.54E-06,6.69E-06,6,655
nucleus,-6.40E-06,2.97E-07,6.69E-06,6.99E-06,12,670
troubles,-6.40E-06,4.18E-06,1.06E-05,1.48E-05,169,1059
relies,-6.40E-06,7.42E-08,6.47E-06,6.55E-06,3,648
imagery,-6.40E-06,1.24E-07,6.52E-06,6.65E-06,5,653
bids,-6.40E-06,6.93E-07,7.09E-06,7.79E-06,28,710
sliced,-6.40E-06,3.71E-07,6.77E-06,7.14E-06,15,678
stem,-6.40E-06,6.28E-06,1.27E-05,1.90E-05,254,1270
consciously,-6.40E-06,0,6.40E-06,6.40E-06,0,641
robust,-6.40E-06,6.68E-07,7.07E-06,7.74E-06,27,708
outlines,-6.41E-06,2.47E-08,6.43E-06,6.46E-06,1,644
disputed,-6.41E-06,0,6.41E-06,6.41E-06,0,642
coincide,-6.41E-06,4.95E-08,6.46E-06,6.51E-06,2,647
retailer,-6.41E-06,9.90E-08,6.51E-06,6.61E-06,4,652
born,-6.42E-06,7.80E-05,8.44E-05,1.62E-04,3151,8447
bowls,-6.42E-06,8.66E-07,7.28E-06,8.15E-06,35,729
tail,-6.42E-06,2.04E-05,2.68E-05,4.72E-05,825,2686
contaminated,-6.42E-06,7.42E-08,6.49E-06,6.57E-06,3,650
circulated,-6.42E-06,0,6.42E-06,6.42E-06,0,643
attendant,-6.42E-06,1.48E-07,6.57E-06,6.72E-06,6,658
monsieur,-6.43E-06,3.96E-07,6.82E-06,7.22E-06,16,683
quarterly,-6.43E-06,2.47E-08,6.45E-06,6.48E-06,1,646
impaired,-6.43E-06,7.42E-08,6.50E-06,6.58E-06,3,651
expelled,-6.43E-06,1.24E-07,6.55E-06,6.68E-06,5,656
disgust,-6.43E-06,1.73E-07,6.60E-06,6.78E-06,7,661
rumour,-6.43E-06,3.71E-07,6.80E-06,7.17E-06,15,681
simultaneous,-6.43E-06,0,6.43E-06,6.43E-06,0,644
bidding,-6.43E-06,4.95E-08,6.48E-06,6.53E-06,2,649
balances,-6.43E-06,9.90E-08,6.53E-06,6.63E-06,4,654
knitted,-6.44E-06,2.47E-08,6.46E-06,6.49E-06,1,647
traded,-6.44E-06,7.42E-08,6.51E-06,6.59E-06,3,652
fascist,-6.44E-06,1.24E-07,6.56E-06,6.69E-06,5,657
fed_up,-6.44E-06,0,6.44E-06,6.44E-06,0,645
wrongly,-6.44E-06,4.95E-08,6.49E-06,6.54E-06,2,650
insult,-6.44E-06,9.90E-08,6.54E-06,6.64E-06,4,655
midst,-6.45E-06,2.47E-07,6.69E-06,6.94E-06,10,670
calculating,-6.45E-06,2.47E-08,6.47E-06,6.50E-06,1,648
landscapes,-6.45E-06,7.42E-08,6.52E-06,6.60E-06,3,653
switches,-6.45E-06,1.24E-07,6.57E-06,6.70E-06,5,658
headline,-6.45E-06,2.23E-07,6.67E-06,6.90E-06,9,668
wires,-6.45E-06,8.91E-07,7.34E-06,8.23E-06,36,735
tales,-6.45E-06,6.33E-06,1.28E-05,1.91E-05,256,1280
ruc,-6.45E-06,0,6.45E-06,6.45E-06,0,646
install,-6.46E-06,1.29E-06,7.74E-06,9.03E-06,52,775
frozen,-6.46E-06,1.32E-05,1.96E-05,3.28E-05,532,1964
focuses,-6.46E-06,7.42E-08,6.53E-06,6.61E-06,3,654
trailing,-6.46E-06,0,6.46E-06,6.46E-06,0,647
colouring,-6.46E-06,9.90E-08,6.56E-06,6.66E-06,4,657
monuments,-6.47E-06,2.47E-08,6.49E-06,6.52E-06,1,650
lightweight,-6.47E-06,1.24E-07,6.59E-06,6.72E-06,5,660
shortages,-6.47E-06,0,6.47E-06,6.47E-06,0,648
stretches,-6.47E-06,4.95E-08,6.52E-06,6.57E-06,2,653
gardener,-6.47E-06,1.14E-06,7.61E-06,8.75E-06,46,762
uncommon,-6.48E-06,1.98E-07,6.67E-06,6.87E-06,8,668
punished,-6.48E-06,2.47E-07,6.72E-06,6.97E-06,10,673
alarming,-6.48E-06,2.47E-08,6.50E-06,6.53E-06,1,651
philosophers,-6.48E-06,7.42E-08,6.55E-06,6.63E-06,3,656
exterior,-6.48E-06,2.72E-07,6.75E-06,7.03E-06,11,676
heathrow,-6.48E-06,0,6.48E-06,6.48E-06,0,649
surveyor,-6.48E-06,6.19E-07,7.10E-06,7.72E-06,25,711
tariff,-6.49E-06,1.98E-07,6.68E-06,6.88E-06,8,669
microphone,-6.49E-06,1.06E-06,7.55E-06,8.62E-06,43,756
polymer,-6.49E-06,5.44E-07,7.03E-06,7.58E-06,22,704
graphical,-6.49E-06,2.47E-08,6.51E-06,6.54E-06,1,652
potent,-6.49E-06,1.21E-06,7.70E-06,8.91E-06,49,771
hepatitis,-6.49E-06,2.23E-07,6.71E-06,6.94E-06,9,672
boiled,-6.49E-06,5.20E-07,7.01E-06,7.53E-06,21,702
gnp,-6.49E-06,0,6.49E-06,6.49E-06,0,650
tenure,-6.50E-06,2.47E-08,6.52E-06,6.55E-06,1,653
shaping,-6.50E-06,7.42E-08,6.57E-06,6.65E-06,3,658
trolley,-6.50E-06,6.93E-07,7.19E-06,7.89E-06,28,720
rehearsal,-6.50E-06,0,6.50E-06,6.50E-06,0,651
gleaming,-6.50E-06,4.95E-08,6.55E-06,6.60E-06,2,656
mapping,-6.51E-06,2.47E-08,6.53E-06,6.56E-06,1,654
pinned,-6.51E-06,1.73E-07,6.68E-06,6.86E-06,7,669
guarded,-6.51E-06,3.71E-07,6.88E-06,7.25E-06,15,689
labourers,-6.51E-06,0,6.51E-06,6.51E-06,0,652
moisture,-6.51E-06,7.18E-07,7.23E-06,7.95E-06,29,724
copyright,-6.52E-06,3.46E-06,9.98E-06,1.34E-05,140,999
particle,-6.52E-06,3.96E-07,6.91E-06,7.31E-06,16,692
corps,-6.52E-06,5.47E-06,1.20E-05,1.75E-05,221,1200
departed,-6.52E-06,2.23E-07,6.74E-06,6.97E-06,9,675
1926,-6.52E-06,0,6.52E-06,6.52E-06,0,653
confidentiality,-6.52E-06,4.95E-08,6.57E-06,6.62E-06,2,658
metals,-6.53E-06,3.51E-06,1.00E-05,1.36E-05,142,1005
endeavour,-6.53E-06,5.44E-07,7.07E-06,7.62E-06,22,708
exam,-6.53E-06,2.20E-06,8.73E-06,1.09E-05,89,874
wirral,-6.53E-06,0,6.53E-06,6.53E-06,0,654
commanding,-6.53E-06,4.95E-08,6.58E-06,6.63E-06,2,659
libya,-6.53E-06,6.68E-07,7.20E-06,7.87E-06,27,721
ignorant,-6.54E-06,9.16E-07,7.45E-06,8.37E-06,37,746
acceleration,-6.54E-06,7.42E-08,6.61E-06,6.69E-06,3,662
oils,-6.54E-06,1.36E-06,7.90E-06,9.26E-06,55,791
spray,-6.54E-06,3.54E-06,1.01E-05,1.36E-05,143,1009
waking,-6.55E-06,7.42E-07,7.29E-06,8.03E-06,30,730
predators,-6.55E-06,1.04E-06,7.59E-06,8.63E-06,42,760
impetus,-6.55E-06,0,6.55E-06,6.55E-06,0,656
accountant,-6.56E-06,2.94E-06,9.50E-06,1.24E-05,119,951
shields,-6.56E-06,3.61E-06,1.02E-05,1.38E-05,146,1018
queries,-6.56E-06,2.47E-08,6.58E-06,6.61E-06,1,659
tolerance,-6.56E-06,6.93E-07,7.25E-06,7.95E-06,28,726
gown,-6.56E-06,1.83E-06,8.39E-06,1.02E-05,74,840
pour,-6.56E-06,6.14E-06,1.27E-05,1.88E-05,248,1271
fixing,-6.56E-06,3.22E-07,6.88E-06,7.20E-06,13,689
kind_of,-6.56E-06,0,6.56E-06,6.56E-06,0,657
stripped,-6.56E-06,3.27E-06,9.83E-06,1.31E-05,132,984
indemnity,-6.56E-06,4.95E-08,6.61E-06,6.66E-06,2,662
flown,-6.56E-06,4.40E-06,1.10E-05,1.54E-05,178,1098
lorries,-6.57E-06,3.46E-07,6.91E-06,7.26E-06,14,692
regression,-6.57E-06,7.42E-08,6.64E-06,6.72E-06,3,665
commenced,-6.57E-06,0,6.57E-06,6.57E-06,0,658
hostages,-6.57E-06,4.95E-08,6.62E-06,6.67E-06,2,663
airways,-6.57E-06,7.18E-07,7.29E-06,8.01E-06,29,730
transparent,-6.58E-06,7.67E-07,7.34E-06,8.11E-06,31,735
chamberlain,-6.58E-06,1.34E-06,7.91E-06,9.25E-06,54,792
assert,-6.58E-06,3.96E-07,6.97E-06,7.37E-06,16,698
archive,-6.58E-06,4.45E-07,7.02E-06,7.47E-06,18,703
weary,-6.58E-06,4.95E-07,7.07E-06,7.57E-06,20,708
recipes,-6.58E-06,7.42E-08,6.65E-06,6.73E-06,3,666
accountable,-6.58E-06,0,6.58E-06,6.58E-06,0,659
doorstep,-6.58E-06,1.98E-07,6.78E-06,6.98E-06,8,679
immensely,-6.59E-06,2.47E-08,6.61E-06,6.64E-06,1,662
disturbances,-6.59E-06,0,6.59E-06,6.59E-06,0,660
uncovered,-6.59E-06,9.90E-08,6.69E-06,6.79E-06,4,670
recipient,-6.60E-06,7.42E-08,6.67E-06,6.75E-06,3,668
emotionally,-6.60E-06,3.71E-07,6.97E-06,7.34E-06,15,698
reservoir,-6.60E-06,9.40E-07,7.54E-06,8.48E-06,38,755
disappearance,-6.60E-06,0,6.60E-06,6.60E-06,0,661
instincts,-6.60E-06,4.95E-08,6.65E-06,6.70E-06,2,666
syria,-6.60E-06,2.28E-06,8.88E-06,1.12E-05,92,889
suburbs,-6.61E-06,7.42E-08,6.68E-06,6.76E-06,3,669
quotation,-6.61E-06,1.24E-07,6.73E-06,6.86E-06,5,674
servers,-6.61E-06,2.23E-07,6.83E-06,7.06E-06,9,684
inward,-6.61E-06,2.72E-07,6.88E-06,7.16E-06,11,689
relaxing,-6.61E-06,3.22E-07,6.93E-06,7.25E-06,13,694
emphasize,-6.61E-06,0,6.61E-06,6.61E-06,0,662
combat,-6.61E-06,9.18E-06,1.58E-05,2.50E-05,371,1581
flourish,-6.61E-06,1.98E-07,6.81E-06,7.01E-06,8,682
aquarium,-6.62E-06,1.95E-06,8.57E-06,1.05E-05,79,858
trainees,-6.62E-06,2.47E-08,6.64E-06,6.67E-06,1,665
hesitation,-6.62E-06,4.95E-08,6.67E-06,6.72E-06,2,668
brands,-6.63E-06,1.06E-06,7.69E-06,8.76E-06,43,770
debated,-6.63E-06,2.47E-08,6.65E-06,6.68E-06,1,666
garment,-6.63E-06,1.24E-07,6.75E-06,6.88E-06,5,676
heroin,-6.63E-06,2.87E-06,9.50E-06,1.24E-05,116,951
steal,-6.63E-06,2.45E-06,9.08E-06,1.15E-05,99,909
shirts,-6.63E-06,1.56E-06,8.19E-06,9.75E-06,63,820
77,-6.63E-06,0,6.63E-06,6.63E-06,0,664
beginnings,-6.63E-06,6.68E-07,7.30E-06,7.97E-06,27,731
waiter,-6.64E-06,8.66E-07,7.50E-06,8.37E-06,35,751
doses,-6.64E-06,1.73E-07,6.81E-06,6.99E-06,7,682
joins,-6.64E-06,2.72E-07,6.91E-06,7.18E-06,11,692
journeys,-6.64E-06,1.04E-06,7.68E-06,8.72E-06,42,769
p.m.,-6.64E-06,0,6.64E-06,6.64E-06,0,665
anthropology,-6.65E-06,2.72E-07,6.92E-06,7.19E-06,11,693
ample,-6.65E-06,1.56E-06,8.21E-06,9.77E-06,63,822
three-year,-6.65E-06,0,6.65E-06,6.65E-06,0,666
allegiance,-6.65E-06,4.95E-08,6.70E-06,6.75E-06,2,671
piled,-6.65E-06,9.90E-08,6.75E-06,6.85E-06,4,676
baths,-6.66E-06,3.96E-07,7.05E-06,7.45E-06,16,706
mips,-6.66E-06,5.94E-07,7.25E-06,7.85E-06,24,726
lacks,-6.66E-06,1.21E-06,7.87E-06,9.08E-06,49,788
mornings,-6.66E-06,1.36E-06,8.02E-06,9.38E-06,55,803
breakthrough,-6.66E-06,4.21E-07,7.08E-06,7.50E-06,17,709
communicating,-6.66E-06,0,6.66E-06,6.66E-06,0,667
jerked,-6.66E-06,4.95E-08,6.71E-06,6.76E-06,2,672
thigh,-6.66E-06,1.19E-06,7.85E-06,9.04E-06,48,786
prescription,-6.67E-06,2.47E-08,6.69E-06,6.72E-06,1,670
roofs,-6.67E-06,1.73E-07,6.84E-06,7.02E-06,7,685
exams,-6.67E-06,3.22E-07,6.99E-06,7.31E-06,13,700
co-operate,-6.67E-06,0,6.67E-06,6.67E-06,0,668
pulse,-6.67E-06,3.88E-06,1.06E-05,1.44E-05,157,1057
feminism,-6.68E-06,2.72E-07,6.95E-06,7.22E-06,11,696
bending,-6.68E-06,3.71E-07,7.05E-06,7.42E-06,15,706
ineffective,-6.68E-06,0,6.68E-06,6.68E-06,0,669
granting,-6.68E-06,4.95E-08,6.73E-06,6.78E-06,2,674
balancing,-6.69E-06,0,6.69E-06,6.69E-06,0,670
resolutions,-6.69E-06,9.90E-08,6.79E-06,6.89E-06,4,680
freshly,-6.69E-06,1.48E-07,6.84E-06,6.99E-06,6,685
float,-6.70E-06,2.57E-06,9.27E-06,1.18E-05,104,928
dietary,-6.70E-06,3.71E-07,7.07E-06,7.44E-06,15,708
startling,-6.70E-06,0,6.70E-06,6.70E-06,0,671
sustainable,-6.70E-06,4.95E-08,6.75E-06,6.80E-06,2,676
dubious,-6.71E-06,4.95E-07,7.20E-06,7.70E-06,20,721
locality,-6.71E-06,7.42E-08,6.78E-06,6.86E-06,3,679
virtues,-6.71E-06,1.73E-07,6.88E-06,7.06E-06,7,689
none_the_less,-6.71E-06,0,6.71E-06,6.71E-06,0,672
learners,-6.71E-06,1.48E-07,6.86E-06,7.01E-06,6,687
slender,-6.72E-06,9.16E-07,7.63E-06,8.55E-06,37,764
entitlement,-6.72E-06,2.47E-08,6.74E-06,6.77E-06,1,675
resistant,-6.72E-06,1.73E-07,6.89E-06,7.07E-06,7,690
luckily,-6.72E-06,3.22E-07,7.04E-06,7.36E-06,13,705
r&amp;d,-6.72E-06,0,6.72E-06,6.72E-06,0,673
coventry,-6.72E-06,5.54E-06,1.23E-05,1.78E-05,224,1228
transported,-6.73E-06,2.47E-08,6.75E-06,6.78E-06,1,676
sponsor,-6.73E-06,5.94E-07,7.32E-06,7.92E-06,24,733
hardship,-6.73E-06,1.73E-07,6.90E-06,7.08E-06,7,691
wycliffe,-6.73E-06,4.21E-07,7.15E-06,7.57E-06,17,716
posted,-6.73E-06,5.20E-07,7.25E-06,7.77E-06,21,726
um,-6.73E-06,0,6.73E-06,6.73E-06,0,674
raced,-6.73E-06,5.69E-07,7.30E-06,7.87E-06,23,731
referral,-6.73E-06,4.95E-08,6.78E-06,6.83E-06,2,679
acute,-6.73E-06,1.62E-05,2.29E-05,3.91E-05,654,2294
uneven,-6.73E-06,1.48E-07,6.88E-06,7.03E-06,6,689
hazardous,-6.74E-06,4.95E-07,7.23E-06,7.73E-06,20,724
supplements,-6.74E-06,2.47E-08,6.76E-06,6.79E-06,1,677
settings,-6.74E-06,3.29E-06,1.00E-05,1.33E-05,133,1004
ruins,-6.74E-06,7.42E-07,7.48E-06,8.22E-06,30,749
beforehand,-6.74E-06,0,6.74E-06,6.74E-06,0,675
excise,-6.74E-06,9.90E-08,6.84E-06,6.94E-06,4,685
therapeutic,-6.75E-06,2.47E-08,6.77E-06,6.80E-06,1,678
invisible,-6.75E-06,5.94E-06,1.27E-05,1.86E-05,240,1270
disclose,-6.75E-06,7.42E-08,6.82E-06,6.90E-06,3,683
ongoing,-6.75E-06,1.24E-07,6.87E-06,7.00E-06,5,688
ch,-6.75E-06,0,6.75E-06,6.75E-06,0,676
polish,-6.76E-06,1.38E-05,2.05E-05,3.43E-05,557,2056
irritation,-6.76E-06,0,6.76E-06,6.76E-06,0,677
terminology,-6.77E-06,2.47E-08,6.79E-06,6.82E-06,1,680
vienna,-6.77E-06,6.43E-06,1.32E-05,1.96E-05,260,1322
confirms,-6.77E-06,0,6.77E-06,6.77E-06,0,678
accelerated,-6.77E-06,9.90E-08,6.87E-06,6.97E-06,4,688
1910,-6.78E-06,0,6.78E-06,6.78E-06,0,679
discoveries,-6.78E-06,4.95E-08,6.83E-06,6.88E-06,2,684
unstable,-6.79E-06,2.97E-07,7.08E-06,7.38E-06,12,709
depicted,-6.79E-06,2.47E-08,6.81E-06,6.84E-06,1,682
conceal,-6.79E-06,7.42E-08,6.86E-06,6.94E-06,3,687
taxpayers,-6.79E-06,0,6.79E-06,6.79E-06,0,680
norwegian,-6.79E-06,5.69E-07,7.36E-06,7.93E-06,23,737
armchair,-6.79E-06,6.19E-07,7.41E-06,8.03E-06,25,742
hereford,-6.79E-06,3.88E-06,1.07E-05,1.46E-05,157,1069
evenly,-6.80E-06,4.95E-07,7.29E-06,7.79E-06,20,730
gmt,-6.80E-06,0,6.80E-06,6.80E-06,0,681
dorset,-6.81E-06,1.36E-06,8.17E-06,9.53E-06,55,818
maternity,-6.81E-06,3.71E-07,7.18E-06,7.55E-06,15,719
processors,-6.81E-06,0,6.81E-06,6.81E-06,0,682
odour,-6.81E-06,4.95E-08,6.86E-06,6.91E-06,2,687
innocence,-6.81E-06,2.80E-06,9.61E-06,1.24E-05,113,962
suspects,-6.82E-06,2.47E-07,7.06E-06,7.31E-06,10,707
superficial,-6.82E-06,8.66E-07,7.68E-06,8.55E-06,35,769
induction,-6.82E-06,1.24E-07,6.94E-06,7.07E-06,5,695
premiums,-6.82E-06,0,6.82E-06,6.82E-06,0,683
alteration,-6.82E-06,4.95E-08,6.87E-06,6.92E-06,2,688
racist,-6.82E-06,6.19E-07,7.44E-06,8.06E-06,25,745
founding,-6.82E-06,9.90E-08,6.92E-06,7.02E-06,4,693
impressions,-6.83E-06,2.97E-07,7.12E-06,7.42E-06,12,713
authentic,-6.83E-06,1.53E-06,8.36E-06,9.90E-06,62,837
susceptible,-6.83E-06,0,6.83E-06,6.83E-06,0,684
enzyme,-6.83E-06,5.69E-07,7.40E-06,7.97E-06,23,741
discomfort,-6.84E-06,2.47E-08,6.86E-06,6.89E-06,1,687
specialized,-6.84E-06,1.11E-06,7.95E-06,9.07E-06,45,796
1921,-6.84E-06,0,6.84E-06,6.84E-06,0,685
insider,-6.84E-06,1.14E-06,7.98E-06,9.12E-06,46,799
municipal,-6.84E-06,2.28E-06,9.12E-06,1.14E-05,92,913
veteran,-6.84E-06,2.85E-06,9.69E-06,1.25E-05,115,970
conveyed,-6.85E-06,2.47E-08,6.87E-06,6.90E-06,1,688
covenant,-6.85E-06,2.77E-06,9.62E-06,1.24E-05,112,963
contingent,-6.85E-06,1.24E-07,6.97E-06,7.10E-06,5,698
winds,-6.85E-06,9.60E-06,1.65E-05,2.61E-05,388,1647
&bgr,-6.85E-06,0,6.85E-06,6.85E-06,0,686
archaeology,-6.86E-06,2.47E-07,7.10E-06,7.35E-06,10,711
herbs,-6.86E-06,1.91E-06,8.76E-06,1.07E-05,77,877
spinning,-6.86E-06,1.73E-06,8.59E-06,1.03E-05,70,860
fairness,-6.86E-06,1.73E-07,7.03E-06,7.21E-06,7,704
seasons,-6.86E-06,5.20E-06,1.21E-05,1.73E-05,210,1207
ladder,-6.86E-06,6.38E-06,1.32E-05,1.96E-05,258,1326
painters,-6.86E-06,5.69E-07,7.43E-06,8.00E-06,23,744
terrorism,-6.86E-06,1.48E-07,7.01E-06,7.16E-06,6,702
cynical,-6.86E-06,7.67E-07,7.63E-06,8.40E-06,31,764
substitution,-6.87E-06,2.47E-08,6.89E-06,6.92E-06,1,690
residual,-6.87E-06,1.24E-07,6.99E-06,7.12E-06,5,700
swollen,-6.87E-06,2.23E-07,7.09E-06,7.32E-06,9,710
oddly,-6.87E-06,3.22E-07,7.19E-06,7.51E-06,13,720
lp,-6.87E-06,0,6.87E-06,6.87E-06,0,688
descriptive,-6.87E-06,4.95E-08,6.92E-06,6.97E-06,2,693
masculine,-6.87E-06,1.98E-07,7.07E-06,7.27E-06,8,708
sundays,-6.87E-06,7.67E-07,7.64E-06,8.41E-06,31,765
competitions,-6.88E-06,2.47E-08,6.90E-06,6.93E-06,1,691
stalls,-6.88E-06,1.73E-07,7.05E-06,7.23E-06,7,706
strode,-6.88E-06,3.71E-07,7.25E-06,7.62E-06,15,726
71,-6.88E-06,0,6.88E-06,6.88E-06,0,689
glowing,-6.88E-06,1.24E-06,8.12E-06,9.36E-06,50,813
depressing,-6.89E-06,2.47E-08,6.91E-06,6.94E-06,1,692
contractor,-6.89E-06,1.73E-07,7.06E-06,7.24E-06,7,707
wiltshire,-6.89E-06,7.42E-07,7.63E-06,8.37E-06,30,764
accountancy,-6.89E-06,1.31E-06,8.20E-06,9.51E-06,53,821
dresses,-6.89E-06,8.41E-07,7.73E-06,8.57E-06,34,774
sh,-6.89E-06,0,6.89E-06,6.89E-06,0,690
wholesale,-6.90E-06,2.97E-07,7.19E-06,7.49E-06,12,720
repression,-6.90E-06,2.47E-08,6.92E-06,6.95E-06,1,693
exempt,-6.90E-06,7.42E-08,6.97E-06,7.05E-06,3,698
surveyed,-6.90E-06,0,6.90E-06,6.90E-06,0,691
partnerships,-6.91E-06,2.47E-08,6.93E-06,6.96E-06,1,694
arabia,-6.91E-06,2.72E-06,9.63E-06,1.24E-05,110,964
thighs,-6.91E-06,6.93E-07,7.60E-06,8.29E-06,28,761
consolidated,-6.91E-06,1.73E-07,7.08E-06,7.26E-06,7,709
imposition,-6.91E-06,0,6.91E-06,6.91E-06,0,692
charitable,-6.91E-06,4.95E-08,6.96E-06,7.01E-06,2,697
bitterness,-6.92E-06,2.47E-07,7.16E-06,7.41E-06,10,717
acquisitions,-6.92E-06,2.47E-08,6.94E-06,6.97E-06,1,695
manners,-6.92E-06,1.78E-06,8.70E-06,1.05E-05,72,871
gratitude,-6.92E-06,9.90E-07,7.91E-06,8.90E-06,40,792
artillery,-6.92E-06,5.20E-07,7.44E-06,7.96E-06,21,745
interestingly,-6.92E-06,0,6.92E-06,6.92E-06,0,693
cloak,-6.93E-06,3.96E-07,7.32E-06,7.72E-06,16,733
spectators,-6.93E-06,2.47E-08,6.95E-06,6.98E-06,1,696
grades,-6.94E-06,1.44E-06,8.37E-06,9.81E-06,58,838
altar,-6.94E-06,2.00E-06,8.94E-06,1.09E-05,81,895
factions,-6.94E-06,7.42E-08,7.01E-06,7.09E-06,3,702
abused,-6.94E-06,5.20E-07,7.46E-06,7.98E-06,21,747
lodged,-6.94E-06,4.95E-08,6.99E-06,7.04E-06,2,700
hosts,-6.94E-06,1.48E-07,7.09E-06,7.24E-06,6,710
tendencies,-6.95E-06,2.47E-08,6.97E-06,7.00E-06,1,698
volunteer,-6.95E-06,2.35E-06,9.30E-06,1.17E-05,95,931
breeds,-6.95E-06,2.72E-07,7.22E-06,7.49E-06,11,723
dilemma,-6.95E-06,3.84E-06,1.08E-05,1.46E-05,155,1080
docks,-6.96E-06,1.01E-06,7.97E-06,8.99E-06,41,798
survivors,-6.96E-06,4.95E-07,7.45E-06,7.95E-06,20,746
